table_name,original,perturbed,all_columns,method,timestamp
UK_CSV0000000000001498,Last outcome category,last outcome category,"Crime type,Crime ID,Longitude,Last outcome category,Reported by",llm,2025-11-17T06:17:05.611351
UK_CSV0000000000002183__19,Download - 23pm-00midnight,Download - 23pm-00midnight,"Upload - 24 max (ave),Download - 24 min(ave),NetflixFailed24hr,Download - 21-22pm,rural_weight",llm,2025-11-17T06:17:06.612626
UK_CSV0000000000002183__19,Country,Countr,"Upload - 24 max (ave),Download - 24 min(ave),NetflixFailed24hr,Download - 21-22pm,rural_weight",llm,2025-11-17T06:17:07.614842
UK_CSV0000000000002183__19,Download - 24 min(ave),Download - 24 min(ave),"Upload - 24 max (ave),Download - 24 min(ave),NetflixFailed24hr,Download - 21-22pm,rural_weight",llm,2025-11-17T06:17:08.613952
SG_CSV0000000000000925__37,ban_q32,BAN_Q32,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:17:09.612927
SG_CSV0000000000000925__37,ban_q30_4,BAN_Q30_4,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:17:10.614487
SG_CSV0000000000000925__37,ban_education4,ban-education4,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:17:11.616943
UK_CSV0000000000002719__36,CCG Code,CCG Co,"Care Cluster,% on CPA,% people subject to MHA,Bed days,CCG Code",llm,2025-11-17T06:17:12.615493
UK_CSV0000000000002719__36,% on CPA,% on CPA,"Care Cluster,% on CPA,% people subject to MHA,Bed days,CCG Code",llm,2025-11-17T06:17:13.616202
UK_CSV0000000000002719__36,MEAN days to initial cluster assignment,mEAN days to initial cluster assignment,"Care Cluster,% on CPA,% people subject to MHA,Bed days,CCG Code",llm,2025-11-17T06:17:14.618837
UK_CSV0000000000003467,unit_id,unit_i,"unit_id,Ofcom product,Region,Country,Urban Rural",llm,2025-11-17T06:17:15.617190
UK_CSV0000000000003467,Region,Region,"unit_id,Ofcom product,Region,Country,Urban Rural",llm,2025-11-17T06:17:16.621443
UK_CSV0000000000003467,Country,Country,"unit_id,Ofcom product,Region,Country,Urban Rural",llm,2025-11-17T06:17:17.620189
UK_CSV0000000000005605__13,REGION,r_e_g_i_o_n,"Gcons2019,GasValFlag2012,IMD_BAND_ENG,GasValFlag2017,ElecValFlag2019",llm,2025-11-17T06:17:18.631619
UK_CSV0000000000005605__13,PROP_TYPE,p_r_o_p__t_y_p_e,"Gcons2019,GasValFlag2012,IMD_BAND_ENG,GasValFlag2017,ElecValFlag2019",llm,2025-11-17T06:17:19.719480
UK_CSV0000000000005605__13,MAIN_HEAT_FUEL,m_a_i_n__h_e_a_t__f_u_e_l,"Gcons2019,GasValFlag2012,IMD_BAND_ENG,GasValFlag2017,ElecValFlag2019",llm,2025-11-17T06:17:20.620534
UK_CSV0000000000000964,Service_Type_Other_Details,service__type__other__details,"Reg_No,Variation Number,Service Number,Current Traffic Area,Lic_No",llm,2025-11-17T06:17:21.626384
UK_CSV0000000000000964,reg_code,reg_co,"Reg_No,Variation Number,Service Number,Current Traffic Area,Lic_No",llm,2025-11-17T06:17:22.624372
UK_CSV0000000000000964,Op_ID,op_ID,"Reg_No,Variation Number,Service Number,Current Traffic Area,Lic_No",llm,2025-11-17T06:17:23.625034
UK_CSV0000000000000964__4,reg_code,REG_CODE,"Auth_Description,reg_code,Subsidies_Description",llm,2025-11-17T06:17:24.623731
UK_CSV0000000000000964__4,Subsidies_Description,subsidies_Description,"Auth_Description,reg_code,Subsidies_Description",llm,2025-11-17T06:17:25.622241
UK_CSV0000000000000964__4,Auth_Description,Auth_D,"Auth_Description,reg_code,Subsidies_Description",llm,2025-11-17T06:17:26.623713
UK_CSV0000000000006676__11,Provider Code,Provid,"Revision Flag,Pre-Op Q Living Arrangements,Post-Op Q Sucess,Pre-Op Q EQ VAS,Hip Replacement Post-Op Q Transport",llm,2025-11-17T06:17:27.624658
UK_CSV0000000000006676__11,Kidney Disease,kidney _disease,"Revision Flag,Pre-Op Q Living Arrangements,Post-Op Q Sucess,Pre-Op Q EQ VAS,Hip Replacement Post-Op Q Transport",llm,2025-11-17T06:17:28.626506
UK_CSV0000000000006676__11,Hip Replacement EQ VAS Post-Op Q Predicted,hip _replacement _e_q _v_a_s _post-_op _q _predicted,"Revision Flag,Pre-Op Q Living Arrangements,Post-Op Q Sucess,Pre-Op Q EQ VAS,Hip Replacement Post-Op Q Transport",llm,2025-11-17T06:17:29.627436
UK_CSV0000000000003634__3,Op_Name,op__name,"received_date,Op_Name,Current Traffic Area,Lic_No,Licence Status",llm,2025-11-17T06:17:30.668853
UK_CSV0000000000003634__3,Subsidies_Description,subsidies_Description,"received_date,Op_Name,Current Traffic Area,Lic_No,Licence Status",llm,2025-11-17T06:17:31.629228
UK_CSV0000000000003634__3,Licence Status,licence Status,"received_date,Op_Name,Current Traffic Area,Lic_No,Licence Status",llm,2025-11-17T06:17:32.628353
SG_CSV0000000000000925__5,respondent_id,respondent-id,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:17:33.632016
SG_CSV0000000000000925__5,sliderliberty_1_slice,slider,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:17:34.630635
SG_CSV0000000000000925__5,ban_occupation_status2,ban-occupation-status2,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:17:35.630086
UK_CSV0000000000006255__40,q15cb,Q15CB,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:17:36.626582
UK_CSV0000000000006255__40,q09_01,q09-01,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:17:37.630928
UK_CSV0000000000006255__40,q09_10,q09_10,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:17:38.631876
UK_CSV0000000000009738__11,EASEMENT_UID,EASEID,"START_DATE,HIMS_ULR_ID,EASEMENT_UID,HIMS_HI_CHN,LAST_INSPECTED_DATE",llm,2025-11-17T06:17:39.632421
UK_CSV0000000000009738__11,ITEM_IDENTITY_CODE,item_identity_code,"START_DATE,HIMS_ULR_ID,EASEMENT_UID,HIMS_HI_CHN,LAST_INSPECTED_DATE",llm,2025-11-17T06:17:40.632386
UK_CSV0000000000009738__11,HIMS_ULR_ID,h_i_m_s__u_l_r__i_d,"START_DATE,HIMS_ULR_ID,EASEMENT_UID,HIMS_HI_CHN,LAST_INSPECTED_DATE",llm,2025-11-17T06:17:41.633762
UK_CSV0000000000003896__4,Provider Code,Provid,"Varicose Vein Post-Op Q Left Front Count,Varicose Vein Pre-Op Q Clothing,Varicose Vein Post-Op Q Left Discolour,Pre-Op Q Activity,Varicose Vein Post-Op Q Right Back Count",llm,2025-11-17T06:17:42.632867
UK_CSV0000000000003896__4,Varicose Vein AVVQ Post-Op Q Predicted,varicose _vein _a_v_v_q _post-_op _q _predicted,"Varicose Vein Post-Op Q Left Front Count,Varicose Vein Pre-Op Q Clothing,Varicose Vein Post-Op Q Left Discolour,Pre-Op Q Activity,Varicose Vein Post-Op Q Right Back Count",llm,2025-11-17T06:17:43.633601
UK_CSV0000000000003896__4,Varicose Vein EQ5D Index Post-Op Q Predicted,varicose Vein EQ5D Index Post-Op Q Predicted,"Varicose Vein Post-Op Q Left Front Count,Varicose Vein Pre-Op Q Clothing,Varicose Vein Post-Op Q Left Discolour,Pre-Op Q Activity,Varicose Vein Post-Op Q Right Back Count",llm,2025-11-17T06:17:44.634283
SG_CSV0000000000000925__42,highestlevel,HIGHESTLEVEL,"ban_q30_4,vbc,ban_q28,md_segment,socialnetwork_dp10",llm,2025-11-17T06:17:45.636486
SG_CSV0000000000000925__42,md_segment,md_seg,"ban_q30_4,vbc,ban_q28,md_segment,socialnetwork_dp10",llm,2025-11-17T06:17:46.637356
SG_CSV0000000000000925__42,vbc,vbc,"ban_q30_4,vbc,ban_q28,md_segment,socialnetwork_dp10",llm,2025-11-17T06:17:47.639518
UK_CSV0000000000005827__1,LocationText,location_text,"AppealDecisionDate,Decision,GeoY,OrganisationURI,DecisionDate",llm,2025-11-17T06:17:48.635686
UK_CSV0000000000005827__1,GeoY,GeoY,"AppealDecisionDate,Decision,GeoY,OrganisationURI,DecisionDate",llm,2025-11-17T06:17:49.636583
UK_CSV0000000000005827__1,DecisionTargetDate,Decisi,"AppealDecisionDate,Decision,GeoY,OrganisationURI,DecisionDate",llm,2025-11-17T06:17:50.638861
UK_CSV0000000000005444,Crime ID,crime _i_d,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:17:51.649902
UK_CSV0000000000005444,LSOA code,l_s_o_a code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:17:52.640036
UK_CSV0000000000005444,LSOA name,LSOA n,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:17:53.644798
UK_CSV0000000000006921,AphiaId,aphia_id,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:17:54.647395
UK_CSV0000000000006921,LocationName,LocaName,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:17:55.643870
UK_CSV0000000000006921,RecordKey,Record,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:17:56.644817
SG_CSV0000000000000925__4,respondent_id,RESPONDENT_ID,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:17:57.656286
SG_CSV0000000000000925__4,sliderliberty_1_slice,sliderliberty-1-slice,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:17:58.646380
SG_CSV0000000000000925__4,ban_occupation_status2,ban_oc,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:17:59.647239
UK_CSV0000000000005827__7,ServiceTypeURI,serviceTypeURI,"OrganisationLabel,CaseURL,Decision,GeoAreaLabel,DecisionNoticeDate",llm,2025-11-17T06:18:00.644777
UK_CSV0000000000005827__7,DecisionType,decision_type,"OrganisationLabel,CaseURL,Decision,GeoAreaLabel,DecisionNoticeDate",llm,2025-11-17T06:18:01.645716
UK_CSV0000000000005827__7,CaseURL,CaseUR,"OrganisationLabel,CaseURL,Decision,GeoAreaLabel,DecisionNoticeDate",llm,2025-11-17T06:18:02.649927
UK_CSV0000000000002266,Crime ID,crime _i_d,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:18:03.652092
UK_CSV0000000000002266,Outcome type,outcome type,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:18:04.647639
UK_CSV0000000000002266,LSOA code,l_s_o_a code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:18:05.653659
SG_CSV0000000000000925__0,respondent_id,RESPONDENT_ID,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:18:06.654594
SG_CSV0000000000000925__0,sliderliberty_1_slice,slider,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:18:07.652076
SG_CSV0000000000000925__0,ban_occupation_status2,ban_oc,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:18:08.652618
UK_CSV0000000000006676__32,Provider Code,provider _code,"Pre-Op Q Assisted,Post-Op Q EQ5D Index,Post-Op Q Assisted By,Hip Replacement Pre-Op Q Walking,Post-Op Q Wound",llm,2025-11-17T06:18:09.653538
UK_CSV0000000000006676__32,Kidney Disease,Kidney,"Pre-Op Q Assisted,Post-Op Q EQ5D Index,Post-Op Q Assisted By,Hip Replacement Pre-Op Q Walking,Post-Op Q Wound",llm,2025-11-17T06:18:10.652124
UK_CSV0000000000006676__32,Pre-Op Q EQ VAS,Pre-Op,"Pre-Op Q Assisted,Post-Op Q EQ5D Index,Post-Op Q Assisted By,Hip Replacement Pre-Op Q Walking,Post-Op Q Wound",llm,2025-11-17T06:18:11.655049
UK_CSV0000000000002010__1,Knee Replacement EQ 5D Index Post-Op Q Predicted,knee Replacement EQ 5D Index Post-Op Q Predicted,"Post-Op Q Discomfort,Knee Replacement Pre-Op Q Score,Knee Replacement Post-Op Q Score,Knee Replacement Pre-Op Q Shopping,Heart Disease",llm,2025-11-17T06:18:12.655511
UK_CSV0000000000002010__1,Post-Op Q EQ VAS,post-_op _q _e_q _v_a_s,"Post-Op Q Discomfort,Knee Replacement Pre-Op Q Score,Knee Replacement Post-Op Q Score,Knee Replacement Pre-Op Q Shopping,Heart Disease",llm,2025-11-17T06:18:13.669086
UK_CSV0000000000002010__1,Knee Replacement Pre-Op Q Shopping,Knee R,"Post-Op Q Discomfort,Knee Replacement Pre-Op Q Score,Knee Replacement Post-Op Q Score,Knee Replacement Pre-Op Q Shopping,Heart Disease",llm,2025-11-17T06:18:14.655651
UK_CSV0000000000005854__16,People with ethnicity recorded,people with ethnicity recorded,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:18:15.656495
UK_CSV0000000000005854__16,People with accommodation status recorded,People with accommodation status recorded,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:18:16.658448
UK_CSV0000000000005854__16,CCG Code,cCG Code,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:18:17.663398
SG_CSV0000000000000030__2,primary_ssic_code,PRIMARY_SSIC_CODE,"unit_no,secondary_ssic_description,uen_issue_date,registration_incorporation_date,business_constitution_description",llm,2025-11-17T06:18:18.661141
SG_CSV0000000000000030__2,secondary_ssic_code,secondary-ssic-code,"unit_no,secondary_ssic_description,uen_issue_date,registration_incorporation_date,business_constitution_description",llm,2025-11-17T06:18:19.658694
SG_CSV0000000000000030__2,registration_incorporation_date,registration-incorporation-date,"unit_no,secondary_ssic_description,uen_issue_date,registration_incorporation_date,business_constitution_description",llm,2025-11-17T06:18:20.658172
UK_CSV0000000000003634__7,Op_Name,op__name,"received_date,Variation Number,Pub_Text,Current Traffic Area,AUTHDISCS",llm,2025-11-17T06:18:21.663261
UK_CSV0000000000003634__7,Licence Status,licence Status,"received_date,Variation Number,Pub_Text,Current Traffic Area,AUTHDISCS",llm,2025-11-17T06:18:22.680308
UK_CSV0000000000003634__7,Pub_Text,Pub_Te,"received_date,Variation Number,Pub_Text,Current Traffic Area,AUTHDISCS",llm,2025-11-17T06:18:23.660968
UK_CSV0000000000003072__46,Varicose Vein EQ5D Index Post-Op Q Predicted,varicose _vein _e_q5_d _index _post-_op _q _predicted,"Year,Varicose Vein EQ5D Index Post-Op Q Predicted,Varicose Vein Pre-Op Q Right Rash,Pre-Op Q EQ VAS,Pre-Op Q Self-Care",llm,2025-11-17T06:18:24.660108
UK_CSV0000000000003072__46,Pre-Op Q EQ VAS,Pre-Op,"Year,Varicose Vein EQ5D Index Post-Op Q Predicted,Varicose Vein Pre-Op Q Right Rash,Pre-Op Q EQ VAS,Pre-Op Q Self-Care",llm,2025-11-17T06:18:25.663495
UK_CSV0000000000003072__46,Varicose Vein Pre-Op Q Right Rash,varicose Vein Pre-Op Q Right Rash,"Year,Varicose Vein EQ5D Index Post-Op Q Predicted,Varicose Vein Pre-Op Q Right Rash,Pre-Op Q EQ VAS,Pre-Op Q Self-Care",llm,2025-11-17T06:18:26.667604
SG_CSV0000000000000925__1,respondent_id,RESPONDENT_ID,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:18:27.663521
SG_CSV0000000000000925__1,sliderliberty_1_slice,slider,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:18:28.663941
SG_CSV0000000000000925__1,ban_occupation_status2,ban-occupation-status2,"ban_age,socialnetwork_1_slice,md_segment,livinginsg_3_slice,ban_q434",llm,2025-11-17T06:18:29.664447
UK_CSV0000000000002183__3,unit_id,unit-id,"Packet Loss - peak,iPlayerStartupDelay24hr,NetflixHD24hr,Download - 24 max (ave),YouTubeUHD24hr",llm,2025-11-17T06:18:30.666293
UK_CSV0000000000002183__3,Download - 23pm-00midnight,download - 23pm-00midnight,"Packet Loss - peak,iPlayerStartupDelay24hr,NetflixHD24hr,Download - 24 max (ave),YouTubeUHD24hr",llm,2025-11-17T06:18:31.669304
UK_CSV0000000000002183__3,Region,Region,"Packet Loss - peak,iPlayerStartupDelay24hr,NetflixHD24hr,Download - 24 max (ave),YouTubeUHD24hr",llm,2025-11-17T06:18:32.666153
SG_CSV0000000000000925__36,ban_q32,ban_q3,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:18:33.667121
SG_CSV0000000000000925__36,ban_q30_4,ban_q3,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:18:34.667871
SG_CSV0000000000000925__36,ban_education4,BAN_EDUCATION4,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:18:35.671765
UK_CSV0000000000002010__12,Knee Replacement Pre-Op Q Confidence,knee Replacement Pre-Op Q Confidence,"Post-Op Q Living Arrangements,Knee Replacement EQ VAS_Post-Op Q Predicted,Knee Replacement Pre-Op Q Stairs,Knee Replacement Pre-Op Q Standing,Post-Op Q Anxiety",llm,2025-11-17T06:18:36.705223
UK_CSV0000000000002010__12,Kidney Disease,kidney Disease,"Post-Op Q Living Arrangements,Knee Replacement EQ VAS_Post-Op Q Predicted,Knee Replacement Pre-Op Q Stairs,Knee Replacement Pre-Op Q Standing,Post-Op Q Anxiety",llm,2025-11-17T06:18:37.674612
UK_CSV0000000000002010__12,Knee Replacement EQ VAS_Post-Op Q Predicted,knee Replacement EQ VAS_Post-Op Q Predicted,"Post-Op Q Living Arrangements,Knee Replacement EQ VAS_Post-Op Q Predicted,Knee Replacement Pre-Op Q Stairs,Knee Replacement Pre-Op Q Standing,Post-Op Q Anxiety",llm,2025-11-17T06:18:38.676331
UK_CSV0000000000005854__14,People with ethnicity recorded,people with ethnicity recorded,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:18:39.670837
UK_CSV0000000000005854__14,People with accommodation status recorded,People with accommodation status recorded,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:18:40.672025
UK_CSV0000000000005854__14,CCG Code,c_c_g _code,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:18:41.683013
UK_CSV0000000000005621__2,Organisation Name,OrgaName,"Who has agreed to transfer plan,Gender,Length of stay,Learning disability or autism,Number",llm,2025-11-17T06:18:42.672674
UK_CSV0000000000005621__2,Ethnicity,Ethnicity,"Who has agreed to transfer plan,Gender,Length of stay,Learning disability or autism,Number",llm,2025-11-17T06:18:43.677221
UK_CSV0000000000005621__2,Legal Status,Legal,"Who has agreed to transfer plan,Gender,Length of stay,Learning disability or autism,Number",llm,2025-11-17T06:18:44.672217
UK_CSV0000000000004838__3,ITEM_UID,ITEMID,"TRCN,HIMS_HI_SQ,SHAPE_GEOMETRY,POINTS,SALTED_ROUTE_NAME",llm,2025-11-17T06:18:45.674914
UK_CSV0000000000004838__3,FAMILY_UID,FAMIID,"TRCN,HIMS_HI_SQ,SHAPE_GEOMETRY,POINTS,SALTED_ROUTE_NAME",llm,2025-11-17T06:18:46.679016
UK_CSV0000000000004838__3,LOCAL_SERVICE_GROUP_UID,LOCAID,"TRCN,HIMS_HI_SQ,SHAPE_GEOMETRY,POINTS,SALTED_ROUTE_NAME",llm,2025-11-17T06:18:47.679955
UK_CSV0000000000002183__15,Download - 23pm-00midnight,Downlo,"Upload - 24 max (ave),Download - 24 min(ave),NetflixFailed24hr,Download - 21-22pm,rural_weight",llm,2025-11-17T06:18:48.678038
UK_CSV0000000000002183__15,Country,country,"Upload - 24 max (ave),Download - 24 min(ave),NetflixFailed24hr,Download - 21-22pm,rural_weight",llm,2025-11-17T06:18:49.678112
UK_CSV0000000000002183__15,Download - 24 min(ave),Downlo,"Upload - 24 max (ave),Download - 24 min(ave),NetflixFailed24hr,Download - 21-22pm,rural_weight",llm,2025-11-17T06:18:50.676865
UK_CSV0000000000006676__31,Provider Code,provider _code,"Pre-Op Q Assisted,Post-Op Q EQ5D Index,Post-Op Q Assisted By,Hip Replacement Pre-Op Q Walking,Post-Op Q Wound",llm,2025-11-17T06:18:51.680690
